Id,Transaction ID,Customer ID,Customer Name,Bank Name,Transaction Amount (EUR),Merchant Name,Merchant Type,Transaction Country,Transaction Type
116,e4da9457-0edb-48f9-aa87-5cf0a289c63d,83bf4788-c448-4b69-b9da-4d4175de4d2c,Adeline Lockman Vandervort,Shady Bank,492069.17,Fabian Smith Frami V,Health Care,Bahrain,CHIP AND PIN
117,bb93560f-d83c-4c43-a568-dff1e36200e5,17ecfa70-821b-4481-b324-7fe1a04edf46,Luci McClure Simonis,Archaic Small Time Bank,695894.65,Concepcion Bayer Fay,Fuel,"Macedonia, Former Yugoslav Republic of Macedona",ECOM
118,bbe0973f-b76b-4054-8f4a-1152a2b7990a,70dc1e47-5f18-4d2e-b1e4-d35a422aabeb,Sherie Nitzsche Cassin DVM,Archaic Big Bank,-535621.01,Milagro Hane Funk,Clothing,Honduras,ECOM
119,85ba3eb2-f31e-4c25-b585-71400b8e2ce0,17ecfa70-821b-4481-b324-7fe1a04edf46,Luci McClure Simonis,Archaic Small Time Bank,42550.17,Octavia Braun Rice IV,Supermarket,French Guiana,ECOM
120,922e26df-1e30-4bfa-b5fa-51469a34f1a9,18f39a95-43b3-47fa-aea3-ee9c6496524a,Blake Weimann Rippin,Shady Bank,941336.21,Octavia Braun Rice IV,Supermarket,Bahamas,ECOM
121,bd2eabf4-7c5a-4ba6-9a22-408efb0bc46e,404c9a47-c34e-479f-a12a-99aaba68a4e1,Miss Richie Hayes Wilderman,Shady Bank,788826.72,Octavia Braun Rice IV,Supermarket,Anguilla,MAGNETIC STRIPE
122,5f864eec-92d1-4aac-8534-bc231999c601,70dc1e47-5f18-4d2e-b1e4-d35a422aabeb,Sherie Nitzsche Cassin DVM,Archaic Big Bank,535621.01,Milagro Hane Funk,Clothing,Honduras,ECOM
123,9097062e-f745-46fe-b094-f68e3e56ab9f,18f39a95-43b3-47fa-aea3-ee9c6496524a,Blake Weimann Rippin,Shady Bank,473853.19,Cher McDermott Prosacco,Fast Food,Hungary,MAGNETIC STRIPE
124,593e03c3-70cb-42b7-a42c-9c01ee5c7dee,469c0ebe-5ffe-4766-8907-cc4b1f15356b,Shanna Welch Goldner,Challenger Bank,865924.39,Stan Simonis Welch,Clothing,Aruba,MAGNETIC STRIPE
125,e684984d-48e5-4336-8a6b-a1f13df8d093,1f11cf1a-081e-4cf8-a44b-40f812ca362f,Magen Grant Dickinson,Challenger Bank,738899.99,Miss Clora Schmidt Reinger,Online Services,Finland,CONTACTLESS
126,0ac3f4b9-ae7d-45ae-b554-27bf93cfa55d,0a2dad1a-c756-4c23-a7eb-4dd3c4ca092a,Matilde Romaguera Schultz PhD,Unknown Bank,427899.74,Octavia Braun Rice IV,Supermarket,Western Sahara,CHIP AND PIN
127,c70e8493-b774-4e08-a3ce-a78ecf1b7a28,38177971-ab0b-4fd4-8099-0220ee1ebffa,Janis Ferry Little,Shady Bank,-938094.4,Fabian Smith Frami V,Health Care,Peru,MAGNETIC STRIPE
128,6d863e99-a620-4a36-8b29-3a6cc1a883b2,b71adfa4-3c5c-4da3-a348-65b59cf384bf,Nichole Leffler Berge,Archaic Big Bank,289358.27,Miss Clora Schmidt Reinger,Online Services,Philippines,ECOM
129,44bd7769-4697-42b5-8356-e79e8b80d57e,38177971-ab0b-4fd4-8099-0220ee1ebffa,Janis Ferry Little,Shady Bank,938094.4,Fabian Smith Frami V,Health Care,Peru,MAGNETIC STRIPE
130,edddd581-33ad-4ec6-aff6-9eb6f813cc9a,0fd419bc-bb5a-4ab3-a8a0-350e166d08c6,Mrs. Delpha Marvin Leannon,Archaic Small Time Bank,406213.03,Stan Simonis Welch,Clothing,Tuvalu,CONTACTLESS
131,0b79d925-65cc-45cc-873c-4a0f75ee7192,158c2528-15c8-4bf2-9591-847f16ca1f46,Modesto Brekke Cartwright,Archaic Big Bank,46145.39,Miss Clora Schmidt Reinger,Online Services,Australia,CHIP AND PIN
132,23e0b4f8-79a4-4687-910d-b95251c511d9,beb7c158-edc1-45c4-ab0e-f711bcca882a,Mr. Lynn Lang Leuschke,Archaic Big Bank,592237.06,Milagro Hane Funk,Clothing,Moldova,ECOM
133,6d903a63-3234-45c6-a7ab-c651af737661,7f793e70-5d88-4e30-b456-47086fc032f2,Lloyd Hilll Welch,Shady Bank,470255.31,Ellyn Tillman Gulgowski III,Supermarket,Paraguay,CONTACTLESS
134,b7ce90ad-c47c-4fa9-a776-076fa1ebe46e,beb7c158-edc1-45c4-ab0e-f711bcca882a,Mr. Lynn Lang Leuschke,Archaic Big Bank,-592237.06,Milagro Hane Funk,Clothing,Moldova,ECOM
135,1439dbbc-362a-475e-ac4c-cd6f87c5d8dd,53e1939b-7f5f-4f08-bd0a-504ee6a711c6,Carli Collier Rosenbaum,Archaic Big Bank,473141.34,Cher McDermott Prosacco,Fast Food,Armenia,ECOM
136,5b2c85bc-52ba-4dd9-9ebf-348886084b34,73996c9b-3b18-4e96-b284-20114afd788d,Layla Wuckert Labadie MD,Shady Bank,206519.91,Cher McDermott Prosacco,Fast Food,Morocco,CONTACTLESS
137,d2beae7b-c0c4-45bb-a23a-eaf8be147cbf,3dbd0bef-6730-42b8-9b0c-e213b48ae239,Rosario Langosh Donnelly Jr.,Cobol Systems Bank,-181271.8,Amos Kunze Strosin,Online Services,Italy,CHIP AND PIN
138,b73155cf-eb12-44e0-a394-c766fa95d69d,d0f54ac9-64fe-4f79-83ae-3c9e2e570cf8,Merry Dickens Paucek,Unknown Bank,504543.52,Juliana Bauch Bernier,Fast Food,Panama,CONTACTLESS
139,7e8df957-eb3a-4c2c-9196-16fc7b738085,3dbd0bef-6730-42b8-9b0c-e213b48ae239,Rosario Langosh Donnelly Jr.,Cobol Systems Bank,181271.8,Amos Kunze Strosin,Online Services,Italy,CHIP AND PIN
140,2bb81eb7-810c-474c-a21a-cfd7ab045b64,1276d545-8fb6-4531-b4d9-696bf33387c9,Booker Klein Purdy,Challenger Bank,870902.35,Miss Clora Schmidt Reinger,Online Services,Bhutan,ECOM
141,df725b47-c82b-4d4b-9891-d0f843b3fdbd,4ed5a14f-8e26-480f-9357-72cc762dd0c2,Barney Parker Will,Archaic Small Time Bank,253747.18,Fabian Smith Frami V,Health Care,Fiji,ECOM
142,6ad65f3b-1da9-4976-afa8-c66d3f63ce8a,fb887465-120a-4e29-a2a9-1fe66b354f73,Mrs. Jimmie Russel Grady,Cobol Systems Bank,174274.82,Cher McDermott Prosacco,Fast Food,Eritrea,CONTACTLESS
143,befbf18f-f296-4b20-939a-7940e9c0132c,9d485eea-28d5-417d-b87a-5208f83cebb5,Barbera Kunze Langworth IV,Unknown Bank,470333.48,Fabian Smith Frami V,Health Care,Saint Vincent and the Grenadines,MAGNETIC STRIPE
144,eaa7f715-eced-4fe1-abfe-f39c0e72d5ac,0f5d5a82-828e-4407-b9e7-7c68e4d688bd,Barbera Ebert Jenkins,Cobol Systems Bank,236690.47,Juliana Bauch Bernier,Fast Food,Sweden,CHIP AND PIN
145,1678e4db-e599-496a-bca3-bc52dc9943f1,145261f6-1c43-45bd-8e4c-891e64f3b4a3,Quinton Lesch Jerde IV,Archaic Small Time Bank,578369.41,Fabian Smith Frami V,Health Care,Philippines,ECOM
146,3c6b335d-df25-47ed-b3d3-9e30a0f67458,dcb0bd15-1d03-4d1a-a04a-86f0404bc3b3,Mr. Alyson Turner Mosciski,Archaic Big Bank,891425.82,Stan Simonis Welch,Clothing,Palau,CONTACTLESS
147,0210cd95-de2b-428d-b242-b2bf9eae68a5,70a49c6b-7685-4d0f-8a8d-17ae1f48970a,Terrance Watsica Orn,Unknown Bank,412047.36,Concepcion Bayer Fay,Fuel,Niue,CONTACTLESS
148,490c2435-3761-40ba-9827-eff769b8c9ca,469c0ebe-5ffe-4766-8907-cc4b1f15356b,Shanna Welch Goldner,Challenger Bank,114182.79,Stan Simonis Welch,Clothing,Peru,MAGNETIC STRIPE
149,0b378925-4502-465f-8056-eeb96c83f236,95b796d6-c89b-48ae-8cbd-7119046a7ae2,Dexter Zboncak Leannon DDS,Archaic Small Time Bank,773865.54,Cher McDermott Prosacco,Fast Food,Norway,ECOM
150,f1d75a48-53d8-4c2d-906f-22927bc53ac0,5cf872d0-8cf6-47ef-b67e-6714f640b4b5,Mrs. Terisa Marks Hackett,Cobol Systems Bank,327257.19,Stan Simonis Welch,Clothing,Colombia,MAGNETIC STRIPE
151,229c56c8-73a3-49e3-814a-220995e32cbb,3dbd0bef-6730-42b8-9b0c-e213b48ae239,Rosario Langosh Donnelly Jr.,Cobol Systems Bank,210421.87,Stan Simonis Welch,Clothing,Turks and Caicos Islands,MAGNETIC STRIPE
152,8736041a-c486-461f-a3d7-6b6201d0744f,6f44b443-8f23-45d3-b36a-4bd1d3429d7e,Idella Boyle Bode,Cobol Systems Bank,472330.84,Stan Simonis Welch,Clothing,Lesotho,CHIP AND PIN
153,c0b8596b-83c7-46d6-912b-e597537bc243,a0fa1467-aa5c-4c6a-b4e6-b45f4d93328f,Raeann Volkman Boyer,Shady Bank,432144.81,Stan Simonis Welch,Clothing,Lesotho,MAGNETIC STRIPE
154,1f3179be-850f-4a39-bdcd-14f0cada64eb,53e1939b-7f5f-4f08-bd0a-504ee6a711c6,Carli Collier Rosenbaum,Archaic Big Bank,689476.49,Juliana Bauch Bernier,Fast Food,Faroe Islands,MAGNETIC STRIPE
155,d8704c41-8a27-4225-96b1-0a6a53914dfb,0a2dad1a-c756-4c23-a7eb-4dd3c4ca092a,Matilde Romaguera Schultz PhD,Unknown Bank,-541392.08,Concepcion Bayer Fay,Fuel,Norway,CHIP AND PIN
156,041d3228-0b3f-416f-9314-1e5aab55b9f2,a1e49058-af4d-42c2-8463-1e3877507eab,Stacy Armstrong Kuvalis,Unknown Bank,920144.62,Juliana Bauch Bernier,Fast Food,Burkina Faso,ECOM
157,bbcc9bc4-1c6d-42ce-a0a0-398d0bc827db,8b13c89f-469c-4e5b-8f61-fe22b46136b5,Rickie Lehner Heathcote,Unknown Bank,-858692.74,Cher McDermott Prosacco,Fast Food,Kazakhstan,CONTACTLESS
158,3cfc20e8-808f-49c5-9fcb-48e1499c7b10,a1e49058-af4d-42c2-8463-1e3877507eab,Stacy Armstrong Kuvalis,Unknown Bank,403923.91,Miss Clora Schmidt Reinger,Online Services,Bahamas,CHIP AND PIN
159,53711efe-a51c-4535-b011-83be8de2fbd4,18f39a95-43b3-47fa-aea3-ee9c6496524a,Blake Weimann Rippin,Shady Bank,-93068.19,Juliana Bauch Bernier,Fast Food,Canada,CONTACTLESS
160,016fe724-6ab8-46c6-b9cf-345f9ff669f3,8b13c89f-469c-4e5b-8f61-fe22b46136b5,Rickie Lehner Heathcote,Unknown Bank,858692.74,Cher McDermott Prosacco,Fast Food,Kazakhstan,CONTACTLESS
161,9a60cb52-eb67-40e6-b807-2d9df856a4ea,0a2dad1a-c756-4c23-a7eb-4dd3c4ca092a,Matilde Romaguera Schultz PhD,Unknown Bank,541392.08,Concepcion Bayer Fay,Fuel,Norway,CHIP AND PIN
162,9c6e817a-b065-4db4-904a-b4cda7b89855,18f39a95-43b3-47fa-aea3-ee9c6496524a,Blake Weimann Rippin,Shady Bank,93068.19,Juliana Bauch Bernier,Fast Food,Canada,CONTACTLESS
163,d59a0cf4-4242-4438-b96f-a58fcfee13ba,73a4333f-319a-4709-bfd3-8d0aebb6dee7,Mr. Jimmie Christiansen Klein,Archaic Big Bank,296684.58,Cher McDermott Prosacco,Fast Food,Eritrea,CHIP AND PIN
164,d46a6788-95f7-4248-9f96-0b1e3da9a9b7,0accc3de-98ed-4d21-a6a9-7730bc61201a,Leisa Carroll Goldner,Archaic Small Time Bank,-941830.98,Fabian Smith Frami V,Health Care,Åland Islands,CHIP AND PIN
165,495bdd49-af7a-4276-8695-ffaf71dc32c6,512e63e9-2654-40b3-8cfd-c8535da2d056,Luvenia Grant Feeney,Challenger Bank,946461.05,Concepcion Bayer Fay,Fuel,Sao Tome and Principe,ECOM
166,17099085-4929-41fd-b8ef-c0dbc69436f7,57d45105-887f-4b98-b6f5-c6d7346994aa,Rene Kohler Reichert,Archaic Big Bank,239897.55,Stan Simonis Welch,Clothing,Tanzania,CONTACTLESS
167,a683931e-bc13-4cd6-b394-59d0e29f896a,cf94f1da-fed2-49f7-9996-8710ecb324a4,Antone Rath Lebsack Jr.,Archaic Small Time Bank,937061.87,Cher McDermott Prosacco,Fast Food,Gibraltar,CONTACTLESS
168,34ac3439-59f3-40e1-b29f-0f92d811b8c6,0accc3de-98ed-4d21-a6a9-7730bc61201a,Leisa Carroll Goldner,Archaic Small Time Bank,941830.98,Fabian Smith Frami V,Health Care,Åland Islands,CHIP AND PIN
169,5906f183-8e67-4850-a764-4f0f38e92e4a,fce0d528-f803-4c35-a789-9beba769c188,Marcy Ziemann Von,Archaic Small Time Bank,765416.71,Milagro Hane Funk,Clothing,Denmark,MAGNETIC STRIPE
170,dd92c4bc-597e-4732-8525-4dd207c47c4a,3dbd0bef-6730-42b8-9b0c-e213b48ae239,Rosario Langosh Donnelly Jr.,Cobol Systems Bank,330212.93,Miss Clora Schmidt Reinger,Online Services,Hong Kong,MAGNETIC STRIPE
171,8760e5e0-fba0-4297-ae8b-82fc572c19c6,fdab377d-a31f-41a6-a2a2-b09d6c488809,Julio Haag Pacocha DDS,Shady Bank,557236.29,Miss Clora Schmidt Reinger,Online Services,Marshall Islands,ECOM
172,eb9f6fb8-5f6c-4507-b753-b778bc2f2fab,b71adfa4-3c5c-4da3-a348-65b59cf384bf,Nichole Leffler Berge,Archaic Big Bank,194304.6,Cher McDermott Prosacco,Fast Food,Western Sahara,ECOM
173,7b382eaa-3c32-480b-80e9-cebaaac7cd5b,beb7c158-edc1-45c4-ab0e-f711bcca882a,Mr. Lynn Lang Leuschke,Archaic Big Bank,440158.59,Cher McDermott Prosacco,Fast Food,Namibia,ECOM
174,ac8f7fbb-ae67-4b6b-a03d-517f94b5d700,512e63e9-2654-40b3-8cfd-c8535da2d056,Luvenia Grant Feeney,Challenger Bank,962800.25,Stan Simonis Welch,Clothing,"Korea, Democratic People's Republic of Korea",CONTACTLESS
175,840191d6-5696-45d9-a26d-5860a1de04f7,a0fa1467-aa5c-4c6a-b4e6-b45f4d93328f,Raeann Volkman Boyer,Shady Bank,391137.09,Juliana Bauch Bernier,Fast Food,Egypt,CHIP AND PIN
176,fc118b32-5c2f-4567-9910-83e5343d0586,19cfbdd8-6d6c-48c4-b1b5-6cde1c6fd425,Charmain Herzog Cremin,Cobol Systems Bank,189168.98,Stan Simonis Welch,Clothing,Finland,CHIP AND PIN
177,12fe0d6a-47e5-41ec-91f4-697a9181079b,18f39a95-43b3-47fa-aea3-ee9c6496524a,Blake Weimann Rippin,Shady Bank,269817.47,Milagro Hane Funk,Clothing,Iraq,MAGNETIC STRIPE
178,e158cfd9-b8f3-428e-998c-88c74db98897,512e63e9-2654-40b3-8cfd-c8535da2d056,Luvenia Grant Feeney,Challenger Bank,-962800.25,Stan Simonis Welch,Clothing,"Korea, Democratic People's Republic of Korea",CONTACTLESS
179,1d732849-5982-464d-a903-b34f89c889ff,d1df8816-bdb5-4bac-a579-9dca4bbb127a,Frankie Fahey Rowe,Archaic Big Bank,664452.8,Amos Kunze Strosin,Online Services,Saint Pierre and Miquelon,CONTACTLESS
180,7519ea57-0af1-4bfb-8403-130d0f2f1aa0,d1df8816-bdb5-4bac-a579-9dca4bbb127a,Frankie Fahey Rowe,Archaic Big Bank,506059.8,Miss Clora Schmidt Reinger,Online Services,Georgia,CHIP AND PIN
181,760487ae-12d0-4fc2-8730-d90edbc57122,a0fa1467-aa5c-4c6a-b4e6-b45f4d93328f,Raeann Volkman Boyer,Shady Bank,-391137.09,Juliana Bauch Bernier,Fast Food,Egypt,CHIP AND PIN
182,63e70de3-d34d-46cf-a1cc-376481b38d1b,f3bb8a84-5388-4467-995a-9b7b291edccf,Elma Dickinson Grimes,Shady Bank,282413.35,Fabian Smith Frami V,Health Care,Tunisia,CHIP AND PIN
183,3a734b9b-1aa5-4674-a1d8-c6f16e2bb0f2,977a9cfb-2c1f-443f-abe1-7e859e5f1c02,Dudley Wunsch Pouros,Archaic Big Bank,776109.2,Octavia Braun Rice IV,Supermarket,Angola,CHIP AND PIN
184,f4374901-068f-4d42-9ad1-8d6030439d68,73996c9b-3b18-4e96-b284-20114afd788d,Layla Wuckert Labadie MD,Shady Bank,527015.37,Milagro Hane Funk,Clothing,Macao,CHIP AND PIN
185,f2025a2c-e0de-4e73-81ef-d316bf6acdae,19cfbdd8-6d6c-48c4-b1b5-6cde1c6fd425,Charmain Herzog Cremin,Cobol Systems Bank,-189168.98,Stan Simonis Welch,Clothing,Finland,CHIP AND PIN
186,bc6dd644-2981-4281-b23a-f2bec6af9797,d1df8816-bdb5-4bac-a579-9dca4bbb127a,Frankie Fahey Rowe,Archaic Big Bank,-664452.8,Amos Kunze Strosin,Online Services,Saint Pierre and Miquelon,CONTACTLESS
187,14649374-1e9a-4974-aba1-fc866da74ebc,690238f0-dc1b-4bec-bf12-405d9b8c8ebc,Charles Keeling Senger,Archaic Small Time Bank,94835.95,Cher McDermott Prosacco,Fast Food,Jamaica,MAGNETIC STRIPE
188,d194c7fd-a300-4bc9-896a-b0044d7dfd79,919c7baa-c0e8-4c36-98e1-01af1e0f671e,Donovan Hauck Konopelski,Cobol Systems Bank,-817083.86,Ellyn Tillman Gulgowski III,Supermarket,Brunei Darussalam,CHIP AND PIN
189,599cc496-bf70-4fe4-b1fb-b571b22787cb,7d9ed078-66aa-497b-a274-08022d5748f6,Oscar Paucek Kuphal PhD,Challenger Bank,38110.08,Concepcion Bayer Fay,Fuel,Uruguay,ECOM
190,5eb17d6c-6b41-43dc-9c1a-73289dc0ffc4,fce0d528-f803-4c35-a789-9beba769c188,Marcy Ziemann Von,Archaic Small Time Bank,204346.73,Milagro Hane Funk,Clothing,Philippines,MAGNETIC STRIPE
191,edfe5ce7-3072-4a3e-80c7-695dde5d15ff,f5224813-00d7-45d2-866d-e93d54c2250c,Jerold Spencer Simonis,Unknown Bank,-141368.95,Octavia Braun Rice IV,Supermarket,Tokelau,CHIP AND PIN
192,24cc6eb0-e8a0-4bec-83ee-21a3849cbcd7,95837e66-5ed5-4350-b00e-d8bb21b205d1,Emil Herman Runolfsson,Challenger Bank,833987.48,Concepcion Bayer Fay,Fuel,Anguilla,CONTACTLESS
193,5f3d2544-2415-4530-b026-7ea6f186c161,1276d545-8fb6-4531-b4d9-696bf33387c9,Booker Klein Purdy,Challenger Bank,73710.71,Cher McDermott Prosacco,Fast Food,Antarctica,CHIP AND PIN
194,2cd82bc4-4d27-4b0b-a7a0-9d8af1360923,f5224813-00d7-45d2-866d-e93d54c2250c,Jerold Spencer Simonis,Unknown Bank,141368.95,Octavia Braun Rice IV,Supermarket,Tokelau,CHIP AND PIN
195,56221c29-c784-457e-be0b-b5a8dfa52303,95837e66-5ed5-4350-b00e-d8bb21b205d1,Emil Herman Runolfsson,Challenger Bank,509628.78,Fabian Smith Frami V,Health Care,San Marino,MAGNETIC STRIPE
196,76da07b3-5ed1-4220-bc68-b851d46bf51c,1276d545-8fb6-4531-b4d9-696bf33387c9,Booker Klein Purdy,Challenger Bank,-73710.71,Cher McDermott Prosacco,Fast Food,Antarctica,CHIP AND PIN
197,0e6e6ff6-c14e-431f-9c63-3b1176444dc1,919c7baa-c0e8-4c36-98e1-01af1e0f671e,Donovan Hauck Konopelski,Cobol Systems Bank,-582431.42,Milagro Hane Funk,Clothing,Kyrgyzstan,CHIP AND PIN
198,2f25ca66-c88c-4fff-b674-6dc441eb4884,95837e66-5ed5-4350-b00e-d8bb21b205d1,Emil Herman Runolfsson,Challenger Bank,698444.75,Amos Kunze Strosin,Online Services,Mongolia,CONTACTLESS
199,521e787b-6e8c-4c29-b2d5-0544a6d3fee0,919c7baa-c0e8-4c36-98e1-01af1e0f671e,Donovan Hauck Konopelski,Cobol Systems Bank,817083.86,Ellyn Tillman Gulgowski III,Supermarket,Brunei Darussalam,CHIP AND PIN
200,1476a682-df70-4cd1-8ea6-f5a3867eb3a5,8e44428c-d0b7-4450-a17f-24b3c138c80b,Ora Veum Rosenbaum,Archaic Big Bank,372713.22,Cher McDermott Prosacco,Fast Food,Chile,CONTACTLESS
201,20b98733-e057-4d3d-be78-57e04a989688,919c7baa-c0e8-4c36-98e1-01af1e0f671e,Donovan Hauck Konopelski,Cobol Systems Bank,582431.42,Milagro Hane Funk,Clothing,Kyrgyzstan,CHIP AND PIN
202,12edbc65-265c-4e27-9975-3143ff882e29,e3a905d0-d131-4ca4-9f91-252940e6c0d4,Marya Thiel Armstrong PhD,Challenger Bank,767150.84,Juliana Bauch Bernier,Fast Food,New Zealand,CONTACTLESS
203,71f1ee8a-2a11-4ea5-8c1b-5624914f4992,50f925f4-3e05-4ab0-bb7d-3e8efb1703c2,Miss Kandy Mayer Romaguera,Unknown Bank,-27017.15,Octavia Braun Rice IV,Supermarket,Uruguay,CHIP AND PIN
204,65559877-8a40-4be4-8877-c13a429d9917,fb887465-120a-4e29-a2a9-1fe66b354f73,Mrs. Jimmie Russel Grady,Cobol Systems Bank,321405.96,Stan Simonis Welch,Clothing,Sri Lanka,CHIP AND PIN
205,7a844af0-668e-4966-8642-d42879faeb87,13d4187f-44a1-43e1-8beb-1627495a03a4,Sung Hermiston Welch,Challenger Bank,666721.58,Concepcion Bayer Fay,Fuel,India,ECOM
206,dc5ef0ce-9b7c-409a-8b59-030dc4e5a4b5,0a2dad1a-c756-4c23-a7eb-4dd3c4ca092a,Matilde Romaguera Schultz PhD,Unknown Bank,39600.02,Miss Clora Schmidt Reinger,Online Services,Sao Tome and Principe,MAGNETIC STRIPE
207,b928820c-e16b-4752-879f-bc4a5347f5c4,14cffde5-9806-45f1-815d-6a7804a8b3b3,Dallas Collier Bednar,Challenger Bank,956060.04,Fabian Smith Frami V,Health Care,Zimbabwe,CHIP AND PIN
208,02de750f-7559-48d3-8475-2fefc3123238,73996c9b-3b18-4e96-b284-20114afd788d,Layla Wuckert Labadie MD,Shady Bank,334929.76,Stan Simonis Welch,Clothing,Jamaica,ECOM
209,5bb42321-9e78-4515-adbb-ba61df6b70ae,95b796d6-c89b-48ae-8cbd-7119046a7ae2,Dexter Zboncak Leannon DDS,Archaic Small Time Bank,445819.18,Concepcion Bayer Fay,Fuel,Somalia,CHIP AND PIN
210,4a514232-76d5-4c0f-97e3-3087be01c805,75bb9e79-fe49-4244-a96e-d120da88aab4,Kerrie Hickle Hodkiewicz,Archaic Big Bank,990455.07,Concepcion Bayer Fay,Fuel,Laos,CHIP AND PIN
211,44ff7007-e214-4992-89aa-5026d934cdff,e3a905d0-d131-4ca4-9f91-252940e6c0d4,Marya Thiel Armstrong PhD,Challenger Bank,-767150.84,Juliana Bauch Bernier,Fast Food,New Zealand,CONTACTLESS
212,dcaf4317-3810-4921-a3ba-c21d58c52e52,fdab377d-a31f-41a6-a2a2-b09d6c488809,Julio Haag Pacocha DDS,Shady Bank,595583.05,Milagro Hane Funk,Clothing,Moldova,ECOM
213,716c85c4-0c5e-4da4-8467-31d6e29bfa3a,50f925f4-3e05-4ab0-bb7d-3e8efb1703c2,Miss Kandy Mayer Romaguera,Unknown Bank,27017.15,Octavia Braun Rice IV,Supermarket,Uruguay,CHIP AND PIN
214,84669290-87b6-43ee-b4b7-799ce318a423,8e44428c-d0b7-4450-a17f-24b3c138c80b,Ora Veum Rosenbaum,Archaic Big Bank,295428.86,Miss Clora Schmidt Reinger,Online Services,Sweden,MAGNETIC STRIPE
215,0b0b9ef3-6867-417e-a929-1652c669f911,d05f790a-3f43-49d8-b4d3-5868d7c70427,Pedro Rath Parisian,Unknown Bank,80739.39,Ellyn Tillman Gulgowski III,Supermarket,Panama,ECOM
216,720d30ed-f325-4b77-977c-6fd41a4481fb,73996c9b-3b18-4e96-b284-20114afd788d,Layla Wuckert Labadie MD,Shady Bank,-282768.52,Cher McDermott Prosacco,Fast Food,Sao Tome and Principe,CHIP AND PIN
217,185c2f84-3bd2-4a07-9a8b-447fc2a43361,18f39a95-43b3-47fa-aea3-ee9c6496524a,Blake Weimann Rippin,Shady Bank,495284.08,Amos Kunze Strosin,Online Services,Poland,ECOM
218,5d9fd0ea-6542-46ae-a302-c11673ab39e8,977a9cfb-2c1f-443f-abe1-7e859e5f1c02,Dudley Wunsch Pouros,Archaic Big Bank,950887.65,Concepcion Bayer Fay,Fuel,Romania,CHIP AND PIN
219,9adf5193-3175-418b-ba13-eb9d86f6ae15,145261f6-1c43-45bd-8e4c-891e64f3b4a3,Quinton Lesch Jerde IV,Archaic Small Time Bank,447691.23,Octavia Braun Rice IV,Supermarket,Congo,MAGNETIC STRIPE
220,9dcd2b2d-4b84-47d8-9282-ee8b87e36059,1d6e5161-7996-4ba5-b19c-9229c887ca19,Isabella Dickens Rodriguez,Unknown Bank,663259.97,Ellyn Tillman Gulgowski III,Supermarket,Jamaica,ECOM
221,704f43a8-f063-4e6e-b93e-fcd5308eadaf,145261f6-1c43-45bd-8e4c-891e64f3b4a3,Quinton Lesch Jerde IV,Archaic Small Time Bank,-447691.23,Octavia Braun Rice IV,Supermarket,Congo,MAGNETIC STRIPE
222,3d0b02ec-657b-465b-b039-e21ddef05360,e3a905d0-d131-4ca4-9f91-252940e6c0d4,Marya Thiel Armstrong PhD,Challenger Bank,519530.18,Ellyn Tillman Gulgowski III,Supermarket,Samoa,CHIP AND PIN
223,785879f8-b49a-421b-b4a9-116b8b5f373b,0e2e7a0b-eb08-413f-ad01-0dee84d04b3e,Dr. Margie Feest Pfannerstill,Archaic Small Time Bank,787291.61,Ellyn Tillman Gulgowski III,Supermarket,Myanmar,ECOM
224,1b1fb21f-18a4-4d1c-b381-dab71890720c,73996c9b-3b18-4e96-b284-20114afd788d,Layla Wuckert Labadie MD,Shady Bank,282768.52,Cher McDermott Prosacco,Fast Food,Sao Tome and Principe,CHIP AND PIN
225,9c25c2bc-896e-4fbd-aa3d-c8f0d3b94f0a,e4468890-adbb-4c79-bc5b-bf103fe83946,Verna Hagenes Hackett,Unknown Bank,845721.12,Ellyn Tillman Gulgowski III,Supermarket,Malta,CONTACTLESS
226,42fe5829-c77d-425c-972c-6f5b0bbd0d0d,3f164969-5be6-4e4e-af80-12ba5fd4d509,Ms. Jacques Ondricka Price,Challenger Bank,543971.26,Ellyn Tillman Gulgowski III,Supermarket,Equatorial Guinea,CONTACTLESS
227,f38109fb-c4c8-4f44-9170-a8d95c737a1c,cb4f39e4-e9ef-45e8-bd74-2018d9c429fe,Magan Graham Von MD,Shady Bank,-745701.31,Ellyn Tillman Gulgowski III,Supermarket,Pitcairn,CONTACTLESS
228,9774518f-bebd-4107-9c6c-0e2fe3575e20,70565791-9dcf-41ef-8373-8d3d588cd4dc,Dr. Quincy Romaguera Rosenbaum,Archaic Small Time Bank,611547.5,Cher McDermott Prosacco,Fast Food,Spain,CONTACTLESS
229,91a8da03-f1a2-429c-bbf1-b244f2122ff7,5cf872d0-8cf6-47ef-b67e-6714f640b4b5,Mrs. Terisa Marks Hackett,Cobol Systems Bank,-737308.83,Amos Kunze Strosin,Online Services,Mozambique,MAGNETIC STRIPE
230,ee0f954c-99c9-4648-bd29-16cbca4962d8,b2a8ec7c-a347-4c17-839c-0ac68a0b3418,Dian Zulauf Stanton,Challenger Bank,404614.93,Cher McDermott Prosacco,Fast Food,South Georgia and the South Sandwich Islands,CHIP AND PIN
231,1a9a0ad8-caca-44ec-bec9-83c03032cb0a,d64754cb-f9dd-4e9f-ac91-9cce5ba69a4a,Laverne Borer Shanahan,Archaic Small Time Bank,22295.92,Milagro Hane Funk,Clothing,Laos,CONTACTLESS
